,X,Y,Type,Estimate
1639,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.004572497027179235
1640,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q74__Practice_manuring__binary_nominal__2,LIN,0.0045597493392543886
1641,Q0__Education_years__continuous,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.004513174246729114
1642,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.004509704047819682
1643,Q0__AGR_PROD__continuous,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.004468589260172421
1644,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.004443086988481036
1645,Q6__Arrondissement_3__binary_nominal__1,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.004443086988481036
1646,Q6__Arrondissement_4__binary_nominal__2,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,-0.004412753040868507
1647,Q80__Plow_weather_self__binary_nominal__2,Q85__Group_6__binary_nominal__6,LIN,-0.004298773986421549
1648,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q66__Seedlings_No__binary_nominal__2,LIN,-0.004256710788210803
1649,Q88__Own_business_income_source__binary_nominal__2,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.004229583703536609
1650,Q6__Arrondissement_6__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.004193846108439365
1651,Q81__Sow_weather_self__binary_nominal__2,Q85__Group_6__binary_nominal__6,LIN,-0.004097406250387553
1652,Q7__name_of_village_notto__binary_nominal__15,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,0.0040318919122543226
1653,Q95__Dislike_not_knowing_future__ordinal,Q66__Seedlings_No__binary_nominal__2,LIN,-0.0040166801461297644
1654,Q6__Arrondissement_4__binary_nominal__2,Q66__Seedlings_No__binary_nominal__2,LIN,-0.00396985797741384
1655,Q95__Dislike_not_knowing_future__ordinal,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.003819373976321265
1656,Q89__Secondary_education__binary_nominal__3,Q85__Group_6__binary_nominal__6,LIN,-0.0038072690823748112
1657,Q0__AGR_PROD__continuous,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.0037542909823496777
1658,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.003708163329296769
1659,Q95__Dislike_not_knowing_future__ordinal,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.0036625605429408173
1660,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q92__Current_loan_amount_XOF__continuous,LIN,0.0036336843792480807
1661,Q6__Arrondissement_3__binary_nominal__1,Q92__Current_loan_amount_XOF__continuous,LIN,0.0036336843792480807
1662,Q80__Plow_weather_self__binary_nominal__2,Q85__Group_1__binary_nominal__1,LIN,-0.00362888886809947
1663,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q6__Arrondissement_4__binary_nominal__2,LIN,0.003582073339563857
1664,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.0035609277319364504
1665,Q95__Dislike_not_knowing_future__ordinal,Q81__Sow_radio__binary_nominal__1,LIN,-0.0035473068337171215
1666,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,Q81__Sow_radio__binary_nominal__1,LIN,-0.003543450975821297
1667,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q86__Sex_male__binary__1,LIN,-0.0035423935142620297
1668,Q0__Education_years__continuous,Q66__Seedlings_No__binary_nominal__2,LIN,0.0034679826881500405
1669,Q92__Current_loan_amount_XOF__continuous,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,-0.0034648391748689114
1670,Q4__HasPhoneNumber__binary__1,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.0034458685536513257
1671,Q5__Age__continuous,Q81__Sow_radio__binary_nominal__1,LIN,0.003357404938320676
1672,Q0__Education_years__continuous,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,0.0033392992094857894
1673,Q82__irrigation_surface__binary_nominal__3,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,LIN,-0.0033368600437108566
1674,Q88__Own_business_income_source__binary_nominal__2,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.0033356354486513235
1675,Q6__Arrondissement_4__binary_nominal__2,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.0033286692588718482
1676,Q1__Altitude__continuous,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.003321856129577967
1677,Q81__Sow_weather_self__binary_nominal__2,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,0.003288330436685361
1678,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,0.0031155760516592738
1679,Q66__Seedlings_Selfprepared__binary_nominal__3,Q85__Group_6__binary_nominal__6,LIN,0.0030778465337776987
1680,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,0.0030750802800353343
1681,Q82__irrigation_surface__binary_nominal__3,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,0.003051994291692808
1682,Q6__Arrondissement_99__binary_nominal__4,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,-0.002995707125969775
1683,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q74__Practice_manuring__binary_nominal__2,LIN,0.0028331545740692913
1684,Q4__HasPhoneNumber__binary__1,Q78__Names_of_organizations_ANIDA__binary_nominal__2,LIN,-0.0028255997149090506
1685,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q82__Irrigation_drip__binary_nominal__1,LIN,0.0027788479849818392
1686,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q7__name_of_village_diar__binary_nominal__4,LIN,0.0027660844279109183
1687,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,0.0027138589914502986
1688,Q84__Years_using_drip_irrigation__continuous,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.002697187404826229
1689,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q66__Seedlings_No__binary_nominal__2,LIN,0.002672544136544756
1690,Q95__Dislike_not_knowing_future__ordinal,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.0026429699415559346
1691,Q0__Hope_total__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,0.002636840870874101
1692,Q84__Years_using_drip_irrigation__continuous,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,0.0026323142112023037
1693,Q81__Sow_weather_self__binary_nominal__2,Q81__Sow_radio__binary_nominal__1,LIN,-0.002616644924078801
1694,Q0__AGR_PROD__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.0025732971993769225
1695,Q82__irrigation_surface__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.0025643346750887012
1696,Q1__Altitude__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.0025270107539053102
1697,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.002486537171758943
1698,Q95__Dislike_not_knowing_future__ordinal,Q85__Group_2__binary_nominal__2,LIN,0.002479139148965424
1699,Q0__AGR_PROD__continuous,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.0024210045558785516
1700,Q84__Years_using_drip_irrigation__continuous,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.002381503723911161
1701,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q66__Seedlings_No__binary_nominal__2,LIN,-0.0023755144792987214
1702,Q0__Education_years__continuous,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.0023625452961862597
1703,Q7__name_of_village_beer__binary_nominal__1,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.0023540931236377114
1704,Q92__Current_loan_amount_XOF__continuous,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,0.0022806185993358634
1705,Q81__Sow_weather_self__binary_nominal__2,Q85__Group_1__binary_nominal__1,LIN,-0.0022777529333258256
1706,Q1__Altitude__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,0.002277293333031413
1707,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q7__name_of_village_diar__binary_nominal__4,LIN,0.002272684853829447
1708,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,-0.0022714839326326204
1709,Q82__irrigation_surface__binary_nominal__3,Q7__name_of_village_diar__binary_nominal__4,LIN,0.0022336724123248335
1710,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q7__name_of_village_diar__binary_nominal__4,LIN,0.002215962701385151
1711,Q0__Hope_total__continuous,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,-0.002200035263708143
1712,Q80__Plow_weather_self__binary_nominal__2,Q81__Sow_radio__binary_nominal__1,LIN,-0.002175400792761461
1713,Q93__Trust_most_people__ordinal,Q7__name_of_village_thionakh__binary_nominal__17,LIN,-0.002171928505376684
1714,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.0021552820668735415
1715,Q0__AGR_PROD__continuous,Q66__Seedlings_No__binary_nominal__2,LIN,-0.002147363996000044
1716,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,LIN,-0.002139948635944129
1717,Q92__Current_loan_amount_XOF__continuous,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.0020983086966725947
1718,Q6__Arrondissement_99__binary_nominal__4,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,0.002029869441212071
1719,Q74__Practice_crop_rotation__binary_nominal__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.002020332366451394
1720,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q81__Sow_radio__binary_nominal__1,LIN,0.002007935427537095
1721,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,-0.0019743938330397857
1722,Q80__Plow_weather_self__binary_nominal__2,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,0.0019728919665436455
1723,Q1__Altitude__continuous,Q81__Sow_radio__binary_nominal__1,LIN,0.0019280473623213307
1724,Q82__Irrigation_drip__binary_nominal__1,Q81__Sow_radio__binary_nominal__1,LIN,-0.0019220246991884923
1725,Q0__Hope_total__continuous,Q81__Sow_radio__binary_nominal__1,LIN,0.0018344138568309439
1726,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.0018314959529892917
1727,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q66__Seedlings_No__binary_nominal__2,LIN,-0.0018210652531219578
1728,Q6__Arrondissement_3__binary_nominal__1,Q66__Seedlings_No__binary_nominal__2,LIN,-0.0018210652531219578
1729,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,-0.0017212920501999058
1730,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.0017198582335156316
1731,Q5__Age__continuous,Q7__name_of_village_ndindy__binary_nominal__13,LIN,0.0017103430642800707
1732,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.0017032355333774806
1733,Q81__Sow_weather_self__binary_nominal__2,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,0.00166767532335366
1734,Q1__Altitude__continuous,Q65__Variety_Local__binary_nominal__2,LIN,0.001622738817672437
1735,Q82__irrigation_surface__binary_nominal__3,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.0015837975596617211
1736,Q1__Altitude__continuous,Q74__Practice_manuring__binary_nominal__2,LIN,0.0015791518449282638
1737,Q4__HasPhoneNumber__binary__1,Q7__name_of_village_thionakh__binary_nominal__17,LIN,-0.001568018925014807
1738,Q93__Trust_most_people__ordinal,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.0015173757373971048
1739,Q1__Altitude__continuous,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,0.0014707785930336667
1740,Q0__Hope_total__continuous,Q65__Variety_Local__binary_nominal__2,LIN,0.0014253670454690876
1741,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.0013822149445567925
1742,Q92__Current_loan_amount_XOF__continuous,Q88__Own_business_income_source__binary_nominal__2,LIN,0.0013693671801688788
1743,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.0013584902304709533
1744,Q6__Arrondissement_3__binary_nominal__1,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.0013584902304709533
1745,Q0__Education_years__continuous,Q85__Group_2__binary_nominal__2,LIN,0.0013429758613855748
1746,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.0013297203036625252
1747,Q84__Years_using_drip_irrigation__continuous,Q81__Sow_radio__binary_nominal__1,LIN,0.001277146319903959
1748,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q86__Sex_male__binary__1,LIN,0.0012678920991156105
1749,Q0__Hope_total__continuous,Q66__Seedlings_No__binary_nominal__2,LIN,0.0012087607776144638
1750,Q80__Plow_weather_self__binary_nominal__2,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.001195756771773223
1751,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.0011801814486683772
1752,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.0011720537386176516
1753,Q66__Seedlings_Selfprepared__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.001097479035452575
1754,Q0__Hope_total__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.0010970250502574908
1755,Q81__Sow_weather_self__binary_nominal__2,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,-0.0010310684361557285
1756,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.0010197779177811802
1757,Q81__Sow_weather_self__binary_nominal__2,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.0009976837088186102
1758,Q0__Education_years__continuous,Q85__Group_6__binary_nominal__6,LIN,-0.000859749031658063
1759,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,0.0008426399447091432
1760,Q0__Hope_total__continuous,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.0008355789054682089
1761,Q0__AGR_PROD__continuous,Q81__Sow_radio__binary_nominal__1,LIN,-0.0008028545863476645
1762,Q0__AGR_PROD__continuous,Q7__name_of_village_golom__binary_nominal__5,LIN,-0.0007732729441229522
1763,Q0__Education_years__continuous,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,-0.0007692035647565467
1764,Q81__Sow_weather_self__binary_nominal__2,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.000758888640159915
1765,Q84__Years_using_drip_irrigation__continuous,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.000612551632046723
1766,Q82__irrigation_surface__binary_nominal__3,Q81__Sow_radio__binary_nominal__1,LIN,-0.0006027254660506313
1767,Q80__Plow_weather_self__binary_nominal__2,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.0005968026874683343
1768,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,0.0005844563959089323
1769,Q1__Altitude__continuous,Q66__Seedlings_No__binary_nominal__2,LIN,-0.0005397134656532274
1770,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q67__Fertilizer_Chemical__binary_nominal__1,LIN,-0.0004772018925745717
1771,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q85__Group_6__binary_nominal__6,LIN,0.00047296023441715244
1772,Q84__Years_using_drip_irrigation__continuous,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,LIN,-0.00042287099794853256
1773,Q4__HasPhoneNumber__binary__1,Q88__Own_business_income_source_Transfers_from_migrants_income_source__binary_nominal__5,LIN,-0.0004209270480113681
1774,Q84__Years_using_drip_irrigation__continuous,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.0003908998430562577
1775,Q4__HasPhoneNumber__binary__1,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.00035261228717148134
1776,Q0__Education_years__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,LIN,-0.0002978504923470497
1777,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q85__Group_6__binary_nominal__6,LIN,0.0002763147165335068
